レベル,日付と時刻,ソース,イベント ID,タスクのカテゴリ
情報,2019/11/06 15:55:38,Microsoft-Windows-TaskScheduler,201,操作が完了しました,"タスク スケジューラは、タスク ""\Microsoft\Windows\GroupPolicy\{A7719E0F-10DB-4640-AD8C-490CC6AD5202}""、インスタンス ""{4E94475B-1EDD-41F9-A4D5-C43431AE23FD}""、操作 ""Group Policy Background Processing"" を正常に完了しました。リターン コード: 0"
情報,2019/11/06 15:55:33,Microsoft-Windows-TaskScheduler,140,タスクの登録が更新されました,"ユーザー ""S-1-5-20"" はタスク スケジューラのタスク ""\Microsoft\Windows\GroupPolicy\{A7719E0F-10DB-4640-AD8C-490CC6AD5202}"" を更新しました"
情報,2019/11/06 15:55:24,Microsoft-Windows-TaskScheduler,200,開始された操作,"タスク スケジューラは、タスク ""\Microsoft\Windows\GroupPolicy\{A7719E0F-10DB-4640-AD8C-490CC6AD5202}"" のインスタンス ""{4E94475B-1EDD-41F9-A4D5-C43431AE23FD}"" で操作 ""Group Policy Background Processing"" を開始しました。"
情報,2019/11/06 15:55:24,Microsoft-Windows-TaskScheduler,100,タスクの開始,"タスク スケジューラは、ユーザー ""NT AUTHORITY\NETWORK SERVICE"" の ""\Microsoft\Windows\GroupPolicy\{A7719E0F-10DB-4640-AD8C-490CC6AD5202}"" タスクの ""{4E94475B-1EDD-41F9-A4D5-C43431AE23FD}"" インスタンスを開始しました。"
情報,2019/11/06 15:55:24,Microsoft-Windows-TaskScheduler,129,タスクのプロセスが作成されました,"タスク スケジューラは、プロセス ID 12924 でタスク ""\Microsoft\Windows\GroupPolicy\{A7719E0F-10DB-4640-AD8C-490CC6AD5202}""、インスタンス ""gpupdate.exe"" を起動しました。"
情報,2019/11/06 15:55:24,Microsoft-Windows-TaskScheduler,107,スケジューラによってトリガーされるタスク,"タスク スケジューラは、時間による起動条件で、タスク ""\Microsoft\Windows\GroupPolicy\{A7719E0F-10DB-4640-AD8C-490CC6AD5202}"" の ""{4E94475B-1EDD-41F9-A4D5-C43431AE23FD}"" インスタンスを起動しました。"
情報,2019/11/06 15:41:03,Microsoft-Windows-TaskScheduler,102,タスクが完了しました,"タスク スケジューラは、ユーザー ""NT AUTHORITY\SYSTEM"" の ""\Adobe Flash Player Updater"" タスクの ""{0BBC7C58-E73F-41E8-A4EA-B339F4F4FF40}"" インスタンスを正常に完了しました。"
情報,2019/11/06 15:41:03,Microsoft-Windows-TaskScheduler,201,操作が完了しました,"タスク スケジューラは、タスク ""\Adobe Flash Player Updater""、インスタンス ""{0BBC7C58-E73F-41E8-A4EA-B339F4F4FF40}""、操作 ""C:\Windows\SysWoW64\Macromed\Flash\FlashPlayerUpdateService.exe"" を正常に完了しました。リターン コード: 0"
情報,2019/11/06 15:41:03,Microsoft-Windows-TaskScheduler,200,開始された操作,"タスク スケジューラは、タスク ""\Adobe Flash Player Updater"" のインスタンス ""{0BBC7C58-E73F-41E8-A4EA-B339F4F4FF40}"" で操作 ""C:\Windows\SysWoW64\Macromed\Flash\FlashPlayerUpdateService.exe"" を開始しました。"
情報,2019/11/06 15:41:03,Microsoft-Windows-TaskScheduler,100,タスクの開始,"タスク スケジューラは、ユーザー ""NT AUTHORITY\SYSTEM"" の ""\Adobe Flash Player Updater"" タスクの ""{0BBC7C58-E73F-41E8-A4EA-B339F4F4FF40}"" インスタンスを開始しました。"
情報,2019/11/06 15:41:03,Microsoft-Windows-TaskScheduler,129,タスクのプロセスが作成されました,"タスク スケジューラは、プロセス ID 13008 でタスク ""\Adobe Flash Player Updater""、インスタンス ""C:\Windows\SysWoW64\Macromed\Flash\FlashPlayerUpdateService.exe"" を起動しました。"
情報,2019/11/06 15:41:03,Microsoft-Windows-TaskScheduler,107,スケジューラによってトリガーされるタスク,"タスク スケジューラは、時間による起動条件で、タスク ""\Adobe Flash Player Updater"" の ""{0BBC7C58-E73F-41E8-A4EA-B339F4F4FF40}"" インスタンスを起動しました。"
情報,2019/11/06 15:22:25,Microsoft-Windows-TaskScheduler,102,タスクが完了しました,"タスク スケジューラは、ユーザー ""NT AUTHORITY\SYSTEM"" の ""\GoogleUpdateTaskMachineUA"" タスクの ""{CF433A7B-DDC5-4A26-AB04-590D0EF38D7F}"" インスタンスを正常に完了しました。"
情報,2019/11/06 15:22:25,Microsoft-Windows-TaskScheduler,201,操作が完了しました,"タスク スケジューラは、タスク ""\GoogleUpdateTaskMachineUA""、インスタンス ""{CF433A7B-DDC5-4A26-AB04-590D0EF38D7F}""、操作 ""C:\Program Files (x86)\Google\Update\GoogleUpdate.exe"" を正常に完了しました。リターン コード: 0"
情報,2019/11/06 15:22:00,Microsoft-Windows-TaskScheduler,200,開始された操作,"タスク スケジューラは、タスク ""\GoogleUpdateTaskMachineUA"" のインスタンス ""{CF433A7B-DDC5-4A26-AB04-590D0EF38D7F}"" で操作 ""C:\Program Files (x86)\Google\Update\GoogleUpdate.exe"" を開始しました。"
情報,2019/11/06 15:22:00,Microsoft-Windows-TaskScheduler,100,タスクの開始,"タスク スケジューラは、ユーザー ""NT AUTHORITY\SYSTEM"" の ""\GoogleUpdateTaskMachineUA"" タスクの ""{CF433A7B-DDC5-4A26-AB04-590D0EF38D7F}"" インスタンスを開始しました。"
情報,2019/11/06 15:22:00,Microsoft-Windows-TaskScheduler,129,タスクのプロセスが作成されました,"タスク スケジューラは、プロセス ID 12336 でタスク ""\GoogleUpdateTaskMachineUA""、インスタンス ""C:\Program Files (x86)\Google\Update\GoogleUpdate.exe"" を起動しました。"
情報,2019/11/06 15:22:00,Microsoft-Windows-TaskScheduler,107,スケジューラによってトリガーされるタスク,"タスク スケジューラは、時間による起動条件で、タスク ""\GoogleUpdateTaskMachineUA"" の ""{CF433A7B-DDC5-4A26-AB04-590D0EF38D7F}"" インスタンスを起動しました。"
情報,2019/11/06 15:07:02,Microsoft-Windows-TaskScheduler,102,タスクが完了しました,"タスク スケジューラは、ユーザー ""NT AUTHORITY\NETWORK SERVICE"" の ""\Microsoft\Windows\GroupPolicy\{3E0A038B-D834-4930-9981-E89C9BFF83AA}"" タスクの ""{A7827694-B45C-4B1E-8712-BDB859413EAD}"" インスタンスを正常に完了しました。"
情報,2019/11/06 15:07:02,Microsoft-Windows-TaskScheduler,201,操作が完了しました,"タスク スケジューラは、タスク ""\Microsoft\Windows\GroupPolicy\{3E0A038B-D834-4930-9981-E89C9BFF83AA}""、インスタンス ""{A7827694-B45C-4B1E-8712-BDB859413EAD}""、操作 ""Group Policy Background Processing"" を正常に完了しました。リターン コード: 0"
情報,2019/11/06 15:06:57,Microsoft-Windows-TaskScheduler,140,タスクの登録が更新されました,"ユーザー ""S-1-5-20"" はタスク スケジューラのタスク ""\Microsoft\Windows\GroupPolicy\{3E0A038B-D834-4930-9981-E89C9BFF83AA}"" を更新しました"
情報,2019/11/06 15:06:56,Microsoft-Windows-TaskScheduler,200,開始された操作,"タスク スケジューラは、タスク ""\Microsoft\Windows\GroupPolicy\{3E0A038B-D834-4930-9981-E89C9BFF83AA}"" のインスタンス ""{A7827694-B45C-4B1E-8712-BDB859413EAD}"" で操作 ""Group Policy Background Processing"" を開始しました。"
情報,2019/11/06 15:06:56,Microsoft-Windows-TaskScheduler,100,タスクの開始,"タスク スケジューラは、ユーザー ""NT AUTHORITY\NETWORK SERVICE"" の ""\Microsoft\Windows\GroupPolicy\{3E0A038B-D834-4930-9981-E89C9BFF83AA}"" タスクの ""{A7827694-B45C-4B1E-8712-BDB859413EAD}"" インスタンスを開始しました。"
情報,2019/11/06 15:06:56,Microsoft-Windows-TaskScheduler,129,タスクのプロセスが作成されました,"タスク スケジューラは、プロセス ID 12292 でタスク ""\Microsoft\Windows\GroupPolicy\{3E0A038B-D834-4930-9981-E89C9BFF83AA}""、インスタンス ""gpupdate.exe"" を起動しました。"
情報,2019/11/06 15:06:56,Microsoft-Windows-TaskScheduler,107,スケジューラによってトリガーされるタスク,"タスク スケジューラは、時間による起動条件で、タスク ""\Microsoft\Windows\GroupPolicy\{3E0A038B-D834-4930-9981-E89C9BFF83AA}"" の ""{A7827694-B45C-4B1E-8712-BDB859413EAD}"" インスタンスを起動しました。"
